,touch_x,touch_y,key
70796,0.18055555555599997,0.929850746269,","
70797,0.910185185185,0.591044776119,delete
70798,0.38796296296300004,0.670149253731,c
70799,0.937962962963,0.592537313433,delete
70800,0.627777777778,0.8746268656720001,space
70801,0.286111111111,0.19701492537300003,e
70802,0.2,0.435820895522,s
70803,0.6712962962960001,0.6373134328360001,n
70804,0.591666666667,0.8970149253730001,space
70805,0.944444444444,0.6134328358209999,delete
70806,0.935185185185,0.602985074627,delete
70807,0.789814814815,0.411940298507,k
70808,0.0768518518519,0.432835820896,a
70809,0.21296296296300002,0.164179104478,e
70810,0.938888888889,0.6283582089549999,delete
70811,0.694444444444,0.670149253731,n
70812,0.605555555556,0.898507462687,space
70813,0.663888888889,0.910447761194,space
70814,0.746296296296,0.168656716418,i
70815,0.296296296296,0.19253731343299998,e
70816,0.506481481481,0.42985074626900005,g
70817,0.687037037037,0.702985074627,n
70818,0.238888888889,0.18955223880600003,e
70819,0.48888888888899995,0.37164179104500006,g
70820,0.146296296296,0.422388059701,a
70821,0.932407407407,0.6119402985069999,delete
70822,0.919444444444,0.576119402985,delete
70823,0.589814814815,0.8089552238809999,space
70824,0.141666666667,0.165671641791,w
70825,0.17777777777800002,0.407462686567,s
70826,0.0018518518518499999,0.985074626866,symbol
70827,0.477777777778,0.7194029850749999,v
70828,0.448148148148,0.144776119403,t
70829,0.267592592593,0.16268656716399998,e
70830,0.5870370370369999,0.898507462687,space
70831,0.8,0.573134328358,m
70832,0.9009259259260001,0.35223880596999996,l
70833,0.215740740741,0.14776119403,e
70834,0.0814814814815,0.47014925373099997,a
70835,0.689814814815,0.679104477612,n
70836,0.914814814815,0.619402985075,delete
70837,0.36759259259300003,0.664179104478,c
70838,0.08425925925930002,0.434328358209,a
70839,0.577777777778,0.594029850746,b
70840,0.709259259259,0.631343283582,n
70841,0.19074074074099998,0.373134328358,s
70842,0.511111111111,0.426865671642,g
70843,0.339814814815,0.128358208955,r
70844,0.628703703704,0.879104477612,space
70845,0.6814814814810001,0.619402985075,n
70846,0.926851851852,0.594029850746,delete
70847,0.49907407407399995,0.19253731343299998,t
70848,0.174074074074,0.405970149254,s
70849,0.47962962963,0.15223880597,t
70850,0.613888888889,0.891044776119,space
70851,0.296296296296,0.432835820896,d
70852,0.289814814815,0.432835820896,d
70853,0.631481481481,0.888059701493,space
70854,0.09537037037039998,0.5970149253729999,shift
70855,0.70462962963,0.6,n
70856,0.583333333333,0.670149253731,b
70857,0.42870370370399996,0.426865671642,f
70858,0.925,0.5970149253729999,delete
70859,0.735185185185,0.171641791045,i
70860,0.239814814815,0.219402985075,e
70861,0.788888888889,0.28358208955200004,k
70862,0.463888888889,0.210447761194,t
70863,0.723148148148,0.650746268657,n
70864,0.67962962963,0.7731343283580001,space
70865,0.656481481481,0.879104477612,space
70866,0.6305555555560001,0.8701492537309999,space
70867,0.7722222222220001,0.646268656716,m
70868,0.565740740741,0.908955223881,space
70869,0.373148148148,0.382089552239,f
70870,0.511111111111,0.107462686567,z
70871,0.801851851852,0.682089552239,m
70872,0.780555555556,0.179104477612,i
70873,0.7620370370370001,0.222388059701,i
70874,0.37777777777800003,0.223880597015,r
70875,0.567592592593,0.15671641791,z
70876,0.443518518519,0.16119402985099998,t
70877,0.714814814815,0.673134328358,n
70878,0.29537037036999997,0.477611940299,d
70879,0.947222222222,0.5820895522389999,delete
70880,0.97037037037,0.601492537313,delete
70881,0.90462962963,0.380597014925,l
70882,0.0722222222222,0.391044776119,a
70883,0.29444444444400003,0.570149253731,x
70884,0.1,0.362686567164,a
70885,0.441666666667,0.698507462687,c
70886,0.587962962963,0.910447761194,space
70887,0.776851851852,0.219402985075,i
70888,0.909259259259,0.592537313433,delete
70889,0.646296296296,0.837313432836,space
70890,0.590740740741,0.646268656716,b
70891,0.638888888889,0.888059701493,space
70892,0.691666666667,0.223880597015,u
70893,0.811111111111,0.19552238805999997,o
70894,0.326851851852,0.15671641791,r
70895,0.427777777778,0.33432835820900003,f
70896,0.240740740741,0.174626865672,e
70897,0.6074074074069999,0.9283582089550001,space
70898,0.09814814814810001,0.42388059701499997,a
70899,0.903703703704,0.591044776119,delete
70900,0.38425925925899995,0.6358208955219999,c
70901,0.625,0.350746268657,h
70902,0.146296296296,0.365671641791,a
70903,0.045370370370399996,0.468656716418,a
70904,0.389814814815,0.64328358209,c
70905,0.905555555556,0.6134328358209999,delete
70906,0.903703703704,0.5895522388059999,delete
70907,0.153703703704,0.432835820896,s
70908,0.912037037037,0.5671641791040001,delete
70909,0.262037037037,0.265671641791,e
70910,0.761111111111,0.179104477612,i
70911,0.6935185185189999,0.6880597014929999,n
70912,0.614814814815,0.9328358208959999,space
70913,0.694444444444,0.149253731343,u
70914,0.805555555556,0.6597014925370001,m
70915,0.59537037037,0.468656716418,h
70916,0.108333333333,0.4,a
70917,0.5972222222219999,0.859701492537,space
70918,0.09629629629629999,0.914925373134,symbol
70919,0.489814814815,0.6373134328360001,v
70920,0.10925925925899999,0.44776119403000003,a
70921,0.402777777778,0.6044776119399999,c
70922,0.6629629629630001,0.876119402985,space
70923,0.766666666667,0.225373134328,i
70924,0.668518518519,0.697014925373,n
70925,0.637962962963,0.886567164179,space
70926,0.112037037037,0.435820895522,a
70927,0.686111111111,0.658208955224,n
70928,0.352777777778,0.167164179104,r
70929,0.555555555556,0.931343283582,space
70930,0.08425925925930002,0.414925373134,a
70931,0.185185185185,0.913432835821,","
70932,0.324074074074,0.2,r
70933,0.513888888889,0.941791044776,space
70934,0.569444444444,0.34029850746299994,h
70935,0.641666666667,0.864179104478,space
70936,0.266666666667,0.18955223880600003,e
70937,0.930555555556,0.538805970149,delete
70938,0.09074074074069999,0.391044776119,a
70939,0.564814814815,0.6686567164180001,b
70940,0.388888888889,0.164179104478,r
70941,0.08425925925930002,0.37164179104500006,a
70942,0.75,0.213432835821,i
70943,0.226851851852,0.159701492537,e
70944,0.5361111111110001,0.170149253731,z
70945,0.694444444444,0.682089552239,n
70946,0.825925925926,0.832835820896,.
70947,0.237962962963,0.173134328358,e
70948,0.267592592593,0.20149253731300001,e
70949,0.638888888889,0.7268656716419999,b
70950,0.628703703704,0.905970149254,space
70951,0.819444444444,0.592537313433,m
70952,0.242592592593,0.24626865671599998,e
70953,0.112962962963,0.258208955224,w
70954,0.5787037037039999,0.813432835821,space
70955,0.265740740741,0.18507462686599999,e
70956,0.553703703704,0.610447761194,b
70957,0.740740740741,0.107462686567,i
70958,0.126851851852,0.39402985074600005,a
70959,0.227777777778,0.428358208955,s
70960,0.598148148148,0.392537313433,h
70961,0.644444444444,0.8567164179100001,space
70962,0.296296296296,0.39850746268700005,d
70963,0.777777777778,0.135820895522,i
70964,0.40833333333300004,0.686567164179,c
70965,0.512037037037,0.358208955224,g
70966,0.675925925926,0.8820895522390001,space
70967,0.272222222222,0.665671641791,x
70968,0.636111111111,0.917910447761,space
70969,0.264814814815,0.219402985075,e
70970,0.92962962963,0.5671641791040001,delete
70971,0.203703703704,0.235820895522,e
70972,0.247222222222,0.207462686567,e
70973,0.338888888889,0.24925373134300002,r
70974,0.589814814815,0.35671641791,h
70975,0.626851851852,0.885074626866,space
70976,0.238888888889,0.171641791045,e
70977,0.780555555556,0.24626865671599998,i
70978,0.924074074074,0.6044776119399999,delete
70979,0.935185185185,0.5746268656719999,delete
70980,0.342592592593,0.214925373134,r
70981,0.585185185185,0.8955223880600001,space
70982,0.7555555555560001,0.13283582089600002,i
70983,0.22314814814800002,0.240298507463,e
70984,0.698148148148,0.19253731343299998,u
70985,0.413888888889,0.625373134328,c
70986,0.832407407407,0.8,.
70987,0.676851851852,0.8746268656720001,space
70988,0.555555555556,0.708955223881,b
70989,0.590740740741,0.632835820896,b
70990,0.087037037037,0.374626865672,a
70991,0.376851851852,0.0820895522388,r
70992,0.682407407407,0.14626865671599998,u
70993,0.211111111111,0.411940298507,s
70994,0.687037037037,0.667164179104,n
70995,0.0592592592593,0.367164179104,a
70996,0.43888888888899996,0.14626865671599998,t
70997,0.934259259259,0.8731343283580001,enter
70998,0.972222222222,0.167164179104,p
70999,0.317592592593,0.149253731343,r
71000,0.923148148148,0.859701492537,enter
71001,0.9314814814810001,0.591044776119,delete
71002,0.90462962963,0.322388059701,l
71003,0.484259259259,0.370149253731,g
71004,0.571296296296,0.40149253731299994,h
71005,0.0648148148148,0.37164179104500006,a
71006,0.550925925926,0.422388059701,h
71007,0.0564814814815,0.419402985075,a
71008,0.660185185185,0.685074626866,n
71009,0.25,0.164179104478,e
71010,0.549074074074,0.985074626866,space
71011,0.700925925926,0.638805970149,n
71012,0.941666666667,0.159701492537,p
71013,0.914814814815,0.622388059701,delete
71014,0.930555555556,0.610447761194,delete
71015,0.19814814814800003,0.15522388059699999,w
71016,0.621296296296,0.8895522388060001,space
71017,0.8620370370370001,0.173134328358,o
71018,0.656481481481,0.685074626866,n
71019,0.12962962963,0.449253731343,a
71020,0.335185185185,0.677611940299,x
71021,0.606481481481,0.886567164179,space
71022,0.0759259259259,0.391044776119,a
71023,0.891666666667,0.529850746269,delete
71024,0.896296296296,0.531343283582,delete
71025,0.339814814815,0.241791044776,r
71026,0.618518518519,0.916417910448,space
71027,0.9212962962960001,0.6373134328360001,delete
71028,0.914814814815,0.6134328358209999,delete
71029,0.218518518519,0.168656716418,e
71030,0.697222222222,0.223880597015,u
71031,0.660185185185,0.234328358209,u
71032,0.434259259259,0.176119402985,t
71033,0.930555555556,0.664179104478,delete
71034,0.940740740741,0.14029850746300002,p
71035,0.235185185185,0.24477611940299998,e
71036,0.555555555556,0.592537313433,b
71037,0.814814814815,0.428358208955,k
71038,0.42962962963,0.107462686567,t
71039,0.580555555556,0.905970149254,space
71040,0.701851851852,0.5970149253729999,n
71041,0.7481481481479999,0.258208955224,i
71042,0.653703703704,0.222388059701,u
71043,0.644444444444,0.694029850746,b
71044,0.950925925926,0.614925373134,delete
71045,0.941666666667,0.6283582089549999,delete
71046,0.667592592593,0.171641791045,u
71047,0.9083333333329999,0.605970149254,delete
71048,0.269444444444,0.138805970149,e
71049,0.34537037037,0.164179104478,r
71050,0.625925925926,0.8731343283580001,space
71051,0.317592592593,0.39402985074600005,d
71052,0.912962962963,0.619402985075,delete
71053,0.918518518519,0.602985074627,delete
71054,0.0175925925926,0.9328358208959999,symbol
71055,0.698148148148,0.65671641791,n
71056,0.464814814815,0.138805970149,t
71057,0.553703703704,0.228358208955,z
71058,0.278703703704,0.15522388059699999,e
71059,0.937037037037,0.573134328358,delete
71060,0.623148148148,0.9477611940299999,space
71061,0.905555555556,0.605970149254,delete
71062,0.899074074074,0.583582089552,delete
71063,0.288888888889,0.6447761194030001,x
71064,0.0888888888889,0.65223880597,shift
71065,0.260185185185,0.16119402985099998,e
71066,0.750925925926,0.20149253731300001,i
71067,0.855555555556,0.407462686567,l
71068,0.265740740741,0.122388059701,e
71069,0.7555555555560001,0.286567164179,k
71070,0.699074074074,0.761194029851,n
71071,0.328703703704,0.4,d
71072,0.251851851852,0.168656716418,e
71073,0.916666666667,0.37164179104500006,l
71074,0.062962962963,0.419402985075,a
71075,0.38796296296300004,0.689552238806,c
71076,0.927777777778,0.8940298507459999,enter
71077,0.467592592593,0.43134328358199997,g
71078,0.932407407407,0.8656716417910001,enter
71079,0.35185185185199996,0.692537313433,c
71080,0.781481481481,0.413432835821,k
71081,0.0694444444444,0.38656716417900006,a
71082,0.373148148148,0.107462686567,r
71083,0.45,0.171641791045,t
71084,0.540740740741,0.158208955224,z
71085,0.960185185185,0.619402985075,delete
71086,0.95462962963,0.6044776119399999,delete
71087,0.293518518519,0.37910447761200006,d
71088,0.271296296296,0.202985074627,e
71089,0.265740740741,0.531343283582,x
71090,0.226851851852,0.305970149254,s
71091,0.5,0.6597014925370001,v
71092,0.256481481481,0.182089552239,e
71093,0.960185185185,0.170149253731,p
71094,0.0361111111111,0.397014925373,a
71095,0.803703703704,0.483582089552,k
